collected_frames,action/v_mean,action/w_mean,action/front_mean,action/rear_mean
55050240,0.5,0.0,0.30451202392578125,0.342864990234375
55181312,0.5,0.0,0.00662994384765625,0.31192779541015625
55312384,0.5,0.0,0.204559326171875,0.0868377685546875
55443456,0.5,0.0,0.27471160888671875,0.296722412109375
55574528,0.5,0.0,0.303131103515625,0.33733367919921875
55705600,0.5,0.0,-0.024322509765625,0.36660003662109375
55836672,0.5,0.0,0.19777679443359375,0.28450775146484375
55967744,0.5,0.0,-0.02204132080078125,0.13343048095703125
56098816,0.5,0.0,0.25263214111328125,0.29721832275390625
56229888,0.5,0.0,0.2939910888671875,0.37975311279296875
56360960,0.5,0.0,0.06229400634765625,0.413818359375
56492032,0.5,0.0,0.1304473876953125,0.1769866943359375
56623104,0.5,0.0,0.00852203369140625,0.38755035400390625
56754176,0.5,0.0,0.160125732421875,0.1480865478515625
56885248,0.5,0.0,0.5396804809570312,0.13430023193359375
57016320,0.5,0.0,-0.00487518310546875,0.3408355712890625
57147392,0.5,0.0,0.30567169189453125,0.3094482421875
57278464,0.5,0.0,0.22393798828125,0.3703460693359375
57409536,0.5,0.0,-0.03131866455078125,0.35741424560546875
57540608,0.5,0.0,0.19458770751953125,0.21668243408203125
57671680,0.5,0.0,0.2410430908203125,0.2942047119140625
57802752,0.5,0.0,0.0663909912109375,0.12415313720703125
57933824,0.5,0.0,0.29016876220703125,0.5729141235351562
58064896,0.5,0.0,0.25052642822265625,0.3501129150390625
58195968,0.5,0.0,0.35025787353515625,0.3839111328125
58327040,0.5,0.0,0.2698516845703125,0.421173095703125
58458112,0.5,0.0,0.02048492431640625,0.298675537109375
58589184,0.5,0.0,0.30619049072265625,0.4496612548828125
58720256,0.5,0.0,0.256011962890625,0.29168701171875
58851328,0.5,0.0,-0.00765228271484375,0.32647705078125
58982400,0.5,0.0,0.240875244140625,0.490966796875
59113472,0.5,0.0,0.14697265625,0.3058013916015625
59244544,0.5,0.0,0.2973175048828125,0.41492462158203125
59375616,0.5,0.0,0.34527587890625,0.3727569580078125
59506688,0.5,0.0,0.19812774658203125,0.2728271484375
59637760,0.5,0.0,0.2088470458984375,0.37473297119140625
59768832,0.5,0.0,0.339996337890625,0.03162384033203125
59899904,0.5,0.0,0.2128753662109375,0.08287811279296875
60030976,0.5,0.0,0.3195037841796875,0.4739837646484375
60162048,0.5,0.0,0.1962890625,0.17700958251953125
60293120,0.5,0.0,0.0743255615234375,0.32613372802734375
60424192,0.5,0.0,0.23346710205078125,0.37525177001953125
60555264,0.5,0.0,0.20125579833984375,0.35772705078125
60686336,0.5,0.0,0.0416259765625,0.3330841064453125
